發生年度,發生月,發生日,發生時-Hours,發生分,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,肇因碼-個別,個人肇逃否,職業,座標-X,座標-Y
114,01,02,21,20,11南港區,南港區東明街87號,0,0,1,1,C03,6,5,5,50,14,9,1,4,4,5,13,4,4,9,5,5,2,3,1,22,3,10,5,1,7,9,1,10,1,11,108,1,22,121.6015428,25.0546243
114,01,02,22,02,07信義區,信義區忠孝東路5段297-1號,0,0,2,1,B03,6,5,5,50,14,9,1,4,4,5,13,4,4,10,3,5,2,16,1,41,3,10,3,4,7,1,1,8,2,8,19,1,21,121.5736258,25.0409923
114,01,02,22,05,10文山區,文山區辛亥路4段與興德路66巷口,0,0,1,1,B03,6,5,5,30,3,1,1,4,4,5,13,3,1,5,5,5,2,17,1,50,3,10,3,4,7,5,1,8,2,17,72,1,21,121.5567754,25.0043652
114,01,02,22,26,08士林區,士林區延平北路6段與中正路口,0,0,2,1,C03,7,5,5,50,4,2,1,5,4,5,13,1,1,9,4,5,1,16,2,34,2,9,3,4,7,5,1,10,1,12,71,1,21,121.5091728,25.0868227
114,01,02,22,31,04大安區,大安區忠孝東路4段248巷與忠孝東路4段216巷33弄口,0,0,1,1,C01,6,5,5,30,5,2,1,4,4,5,13,4,4,8,3,5,1,15,1,37,2,9,6,1,7,9,1,9,1,14,72,1,21,121.5540743,25.0394015
114,01,02,22,44,12內湖區,內湖區民權東路6段與民權東路6段19巷口,0,0,2,1,C03,6,5,5,50,14,9,1,4,4,5,13,4,4,1,4,5,2,12,1,22,2,9,5,1,7,9,1,10,2,14,13,1,21,121.5824081,25.0682104
114,01,03,05,16,02萬華區,萬華區中華路2段40號,0,0,1,1,H01,8,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,3,1,79,2,8,4,5,8,16,8,20,10,16,121,1,21,121.5049826,25.0328649
114,01,03,06,07,03中山區,中山區民族東路與松江路口,0,0,1,1,B03,7,5,5,50,4,1,1,5,4,5,13,4,4,1,3,5,1,17,1,21,3,10,7,1,7,6,1,8,1,2,9,1,21,121.5328468,25.06838822
114,01,03,06,17,05中正區,中正區重慶南路3段與廈門街114巷口,0,0,2,1,C03,7,5,5,30,4,1,1,5,4,5,13,1,1,2,4,5,2,16,1,71,2,9,6,1,7,5,1,10,4,14,98,1,22,121.5169277,25.02308079
114,01,03,06,30,01大同區,大同區民權西路225巷與民權西路口,0,0,1,1,B03,8,5,6,50,4,1,1,5,4,5,13,1,1,3,4,5,2,16,1,32,3,10,7,1,7,5,1,8,1,4,8,1,21,121.512179,25.0630283
114,01,03,07,06,05中正區,中正區中華路2段與泉州街34巷口口,0,0,1,1,C02,7,6,5,50,3,1,1,5,4,5,13,4,4,5,5,4,2,17,1,25,3,10,5,1,7,1,1,9,2,13,19,1,21,121.5114797,25.0243748
114,01,03,07,15,03中山區,中山區民權東路2段與中原街口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,1,1,3,4,5,2,15,1,76,3,10,7,1,7,9,1,8,2,8,81,1,21,121.5287781,25.06260365
114,01,03,07,33,02萬華區,萬華區環河南路1段與峨眉街口,0,0,1,1,B03,8,5,5,50,3,1,1,5,4,5,13,4,4,5,4,5,2,17,1,59,3,10,7,4,7,9,1,8,1,5,108,1,21,121.5016385,25.0448945
114,01,03,07,45,03中山區,中山區民權東路2段150號,0,0,1,1,B01,7,6,5,50,14,9,1,5,4,5,13,1,1,8,3,5,1,17,1,50,3,10,7,1,7,9,1,4,1,5,16,1,21,121.5347954,25.0623739
114,01,03,08,10,06松山區,松山區健康路131號前,0,0,1,1,B03,7,6,5,50,14,8,1,5,4,5,13,2,1,8,3,4,2,16,1,21,3,10,7,1,7,6,1,8,1,5,9,1,21,121.5577314,25.0538643
114,01,03,08,11,07信義區,信義區忠孝東路5段295巷7號,0,0,1,1,B03,7,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,17,2,43,3,10,7,1,7,1,1,8,1,17,19,1,21,121.5725306,25.04133996
114,01,03,08,14,05中正區,中正區重慶南路3段與和平西路1段口,0,0,1,1,C03,7,7,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,17,1,28,2,8,5,1,7,9,1,10,1,12,16,1,22,121.5161606,25.0270094
114,01,03,08,29,02萬華區,萬華區萬大路329巷與萬大路329巷3弄口,0,0,1,1,C03,7,7,5,30,4,1,1,5,4,3,13,4,4,5,5,5,2,17,1,36,3,10,5,1,7,5,1,10,1,17,72,1,21,121.5006327,25.0239099
114,01,03,08,40,03中山區,中山區龍江路345巷與龍江路口側附近口,0,0,1,1,F01,7,7,5,50,3,2,1,5,4,5,13,4,4,5,4,5,2,17,2,35,2,9,3,4,7,10,8,20,1,14,100,1,21,121.5408979,25.0635002
114,01,03,08,46,12內湖區,內湖區金莊路與金莊路91巷口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,1,1,4,5,5,1,17,2,52,3,10,7,1,7,5,1,8,1,1,71,1,21,121.5876879,25.0637077
114,01,03,08,52,10文山區,文山區辛亥路4段與萬美街2段口,0,0,1,1,B03,7,6,5,50,3,2,1,5,4,5,13,1,1,1,4,5,2,12,1,64,3,10,7,1,7,9,1,8,1,2,108,1,22,121.5578469,25.0058563
114,01,03,09,11,07信義區,信義區忠孝東路4段國父紀念館西北門,0,0,1,1,B03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,16,2,47,3,10,7,1,7,6,1,8,1,2,9,1,21,121.5596237,25.041162
114,01,03,09,14,11南港區,南港區重陽路168號,0,0,1,1,B03,7,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,16,1,33,3,10,7,1,7,1,1,8,1,7,19,1,21,121.6011502,25.0573475
114,01,03,09,19,07信義區,信義區松勤街17號,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,13,1,37,2,8,6,1,7,9,1,10,1,11,16,1,21,121.5613828,25.0324171
114,01,03,09,27,07信義區,信義區莊敬路239巷與松平路30巷口,0,0,1,1,C03,7,6,5,30,4,1,1,5,4,5,13,2,1,9,5,5,2,15,2,39,3,10,5,1,7,15,1,10,1,11,83,1,21,121.5631858,25.0301999
114,01,03,09,31,04大安區,大安區信義路3段與復興南路2段口,0,0,2,1,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,4,1,2,13,2,27,2,8,6,4,7,9,1,10,1,11,16,1,22,121.5433043,25.0332299
114,01,03,10,12,04大安區,大安區基隆路4段與羅斯福路4段113巷口,0,0,1,1,B03,7,6,5,50,5,1,1,5,4,5,13,1,1,1,5,5,2,16,2,58,3,10,7,1,7,6,1,8,1,2,9,1,21,121.5374043,25.011136
114,01,03,10,49,04大安區,大安區新生南路1段97巷與忠孝東路3段10巷口口,0,0,1,1,B02,7,6,5,30,4,2,1,5,4,5,13,4,4,10,5,5,2,9,2,40,4,11,3,4,7,9,1,8,9,2,108,2,21,121.5333745,25.041154
114,01,03,10,52,05中正區,中正區汀州路1段與西藏路口,0,0,1,1,C03,7,6,5,50,4,2,1,5,4,5,13,1,1,3,4,5,2,17,1,26,2,9,5,1,7,5,3,18,2,11,83,1,21,121.5071452,25.0307469
114,01,03,10,57,05中正區,中正區汀州路3段109號,0,0,1,1,C03,7,7,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,17,1,53,3,10,5,1,7,5,1,10,1,12,108,1,22,121.52988,25.0167578
114,01,03,11,10,03中山區,中山區龍江路與龍江路91巷口,0,0,2,1,C03,7,7,5,30,4,1,1,5,4,5,13,4,4,9,5,5,1,16,1,49,2,2,5,1,7,5,1,10,1,14,72,1,21,121.5404738,25.05118868
114,01,03,11,13,04大安區,大安區市民大道3段與安東街口口,0,0,2,1,C03,7,6,5,40,3,2,1,5,4,5,13,2,1,1,4,5,2,17,2,36,2,8,5,1,7,8,1,10,1,12,100,1,22,121.5419637,25.0445212
114,01,03,11,19,10文山區,文山區木柵路2段與木柵路2段54巷口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,1,1,5,4,5,2,16,2,58,3,10,7,1,7,11,1,8,2,8,10,1,21,121.5591463,24.9887096
114,01,03,12,02,04大安區,大安區安和路1段117巷與安和路1段127巷29弄口,0,0,1,1,C03,8,6,5,30,3,2,1,5,4,5,13,4,4,10,5,5,2,17,2,47,3,10,5,1,7,5,1,10,1,11,44,1,21,121.5535371,25.0354965
114,01,03,12,12,01大同區,大同區台北橋機慢車道往新北市,0,0,1,1,B03,7,5,7,50,8,11,1,5,4,4,13,4,4,9,4,5,1,17,1,39,3,10,3,4,7,3,1,8,1,3,89,1,21,121.5108065,25.0630889
114,01,03,13,03,05中正區,中正區汀州路1段與西藏路口,0,0,1,1,B03,7,6,5,50,4,2,1,5,4,5,13,1,1,3,4,5,2,12,2,60,3,10,7,1,7,9,1,8,2,2,108,1,21,121.5075732,25.030546
114,01,03,13,19,05中正區,中正區羅斯福路3段與羅斯福路3段284巷口口,0,0,2,1,C03,8,6,5,50,4,2,1,5,4,5,13,1,1,1,4,5,1,17,2,31,2,7,6,1,7,9,1,10,1,11,108,1,21,121.5324008,25.0162926
114,01,03,13,36,11南港區,南港區研究院路1段與市民大道8段口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,16,1,47,3,10,3,4,7,5,1,8,1,6,71,1,21,121.6165324,25.0543341
114,01,03,14,38,03中山區,中山區林森北路與長春路口,0,0,1,1,B12,7,7,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,46,3,10,3,4,7,5,1,8,2,6,71,1,21,121.5255007,25.05493668
114,01,03,14,45,08士林區,士林區延平北路9段河堤道路 延平河濱3011591號燈桿,0,0,1,1,C03,7,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,10,1,19,2,9,6,1,7,9,1,10,2,11,42,1,21,121.4698227,25.1095359
114,01,03,15,23,02萬華區,萬華區華江橋機車道往新北市（燈桿0904460）,0,0,1,1,C03,7,7,7,40,14,11,1,5,4,5,13,4,4,10,5,5,1,12,1,64,3,10,3,4,7,4,1,10,1,12,108,1,22,121.4929582,25.0374254
114,01,03,15,31,12內湖區,內湖區民權東路6段與民權東路6段296巷口,0,0,1,1,B12,7,7,5,50,3,1,1,5,4,5,13,1,1,1,5,5,1,17,1,40,3,10,7,1,7,15,1,8,1,1,108,1,21,121.6052507,25.0724828
114,01,03,15,50,01大同區,大同區重慶北路3段與哈密街口,0,0,1,1,B11,8,5,8,50,4,1,1,5,4,5,13,1,1,5,4,5,2,16,1,41,3,10,7,1,7,5,1,8,1,1,8,1,21,121.5136652,25.0729297
114,01,03,16,24,05中正區,中正區南海路與和平西路2段口,0,0,2,1,C03,7,6,5,30,4,2,1,5,4,5,13,1,1,10,4,5,2,17,2,42,2,8,5,1,7,15,1,10,1,12,100,1,21,121.5096615,25.0306809
114,01,03,16,42,11南港區,南港區南港路1段與經貿一路口,0,0,1,1,B01,7,6,5,50,3,1,1,5,4,5,13,1,1,3,2,5,2,12,1,42,3,10,7,1,7,7,1,4,2,5,100,1,21,121.6184137,25.0548377
114,01,03,16,46,09北投區,北投區承德路6段120號,0,0,2,1,B03,8,6,5,60,14,8,1,5,4,5,13,4,4,1,4,4,2,12,2,64,3,10,7,1,7,8,1,8,2,5,100,1,26,121.512261,25.1036743
114,01,03,17,25,04大安區,大安區敦化南路2段與敦化南路2段331巷口,0,0,2,1,C03,7,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,16,1,18,2,7,6,1,7,6,1,10,1,11,9,1,21,121.5489856,25.0223788
114,01,03,17,28,05中正區,中正區濟南路1段與濟南路1段7巷口,0,0,1,1,B01,7,5,5,40,4,2,1,5,4,5,13,4,4,9,5,4,2,12,1,65,3,10,7,4,7,1,1,4,2,8,19,1,21,121.5218094,25.04267344
114,01,03,17,30,04大安區,大安區延吉街與光復南路308巷口,0,0,1,1,B01,7,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,17,1,54,3,10,3,4,7,5,1,4,1,1,74,1,21,121.5551759,25.0389031
114,01,03,18,00,10文山區,文山區秀明路1段221號斜對面,0,0,1,1,C03,6,5,5,50,14,9,1,4,4,5,13,4,4,3,4,5,2,18,2,42,2,8,3,4,7,9,1,10,9,14,118,1,22,121.5700321,24.9916423
114,01,03,18,02,09北投區,北投區文林北路與文林北路26巷口,0,0,1,1,B03,7,5,5,50,3,1,1,5,4,5,13,4,4,1,4,5,2,16,1,69,3,10,2,1,7,8,1,8,1,8,100,1,21,121.5188865,25.10433416
114,01,03,18,04,03中山區,中山區中山北路1段與華陰街口,0,0,2,1,B01,7,5,5,50,3,2,1,5,4,5,10,4,4,1,4,5,2,17,1,62,3,10,3,4,7,14,1,4,2,7,38,1,21,121.521101,25.04906685
114,01,03,18,18,03中山區,中山區吉林路與吉林路108巷口,0,0,2,1,B02,8,5,5,30,3,1,1,5,4,5,13,4,4,8,3,4,2,16,1,34,3,10,3,4,7,6,1,8,1,8,72,1,21,121.5300565,25.0533218
114,01,03,18,19,03中山區,中山區建國高架道往北，南京上方,0,0,1,1,B01,8,5,5,70,14,9,1,5,4,5,13,4,4,1,3,5,2,13,1,58,3,10,7,1,7,9,1,4,1,1,108,1,21,121.5365945,25.0484908
114,01,03,18,20,05中正區,中正區中華路1段與漢口街1段口,0,0,1,1,C03,8,5,5,50,4,2,1,5,4,5,13,1,1,10,5,5,2,17,2,69,2,8,5,1,7,6,1,10,1,17,44,1,26,121.5092754,25.0448985
114,01,03,18,30,02萬華區,萬華區華江橋機車道往新北市(燈桿0904461),0,0,1,1,C03,8,5,5,40,14,11,1,5,4,5,13,4,4,10,5,5,2,13,2,18,2,9,6,1,7,9,1,10,1,11,108,1,21,121.4947162,25.0382604
114,01,03,18,30,09北投區,北投區溫泉路銀光巷25號附近側附近,0,0,3,1,C03,7,6,5,30,14,9,1,5,4,5,12,4,4,10,5,5,1,9,1,33,2,7,6,1,7,9,1,10,1,11,131,1,22,121.5161409,25.1359371
114,01,03,19,23,11南港區,南港區三重路與三重路41巷口,0,0,1,1,B03,7,5,5,50,3,1,1,5,4,5,13,4,4,4,3,5,2,13,1,30,3,10,7,1,7,9,1,8,2,8,108,1,21,121.6145303,25.059874
114,01,03,19,39,06松山區,松山區民權東路5段與撫遠街口,0,0,2,1,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,1,3,5,2,15,1,59,2,9,6,1,7,9,1,10,1,11,13,1,22,121.5660011,25.0633001
114,01,03,19,45,09北投區,北投區行義路與行義路192巷口,0,0,1,1,A02,7,5,5,40,14,9,1,5,4,5,13,4,4,8,5,5,1,9,1,59,3,10,7,1,7,9,1,2,1,17,44,1,21,121.528645,25.133193
114,01,03,21,35,01大同區,大同區延平北路4段與酒泉街口口,0,0,1,1,C03,7,5,5,50,5,1,1,5,4,5,13,2,1,9,4,5,2,13,2,24,3,10,5,1,7,15,1,10,1,11,16,1,21,121.5110478,25.0721913
114,01,03,21,36,09北投區,北投區洲美街1205708號燈桿,0,0,2,1,C03,7,5,5,40,14,9,1,5,4,5,13,4,4,9,5,5,2,3,1,20,3,10,5,1,7,9,1,10,1,11,118,1,22,121.4992319,25.10373352
114,01,03,22,16,07信義區,信義區基隆路1段與基隆路1段190巷口,0,0,1,1,B01,7,5,5,30,3,1,1,5,4,5,13,4,4,1,4,5,2,15,1,49,3,10,3,4,7,1,1,4,1,8,72,1,21,121.5646926,25.0418511
114,01,03,22,17,04大安區,大安區市民大道4段66號,0,0,1,1,B03,7,5,5,40,14,9,1,5,4,5,13,4,4,9,4,5,1,12,1,30,3,10,3,4,7,8,1,8,1,5,100,1,22,121.5468989,25.0449538
114,01,03,22,55,05中正區,中正區汀州路2段206號前,0,0,2,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,9,5,5,2,16,2,45,2,8,6,1,7,5,1,10,1,12,8,1,22,121.5236885,25.022474
114,01,03,23,15,03中山區,中山區一江街與松江路124巷口,0,0,2,1,C03,7,5,5,30,4,1,1,5,4,5,13,4,4,4,5,5,1,15,1,46,2,7,5,1,7,9,1,10,1,14,72,1,21,121.5312476,25.05263992
114,01,03,23,40,03中山區,中山區市民大道3段與八德路口側附近2段174巷口,0,0,1,1,F01,7,5,5,40,3,1,1,5,4,5,13,4,4,1,4,5,2,18,1,35,2,9,3,4,7,6,8,20,9,17,108,1,21,121.5382414,25.0448816
114,01,04,00,01,01大同區,大同區承德路2段與錦西街口,0,0,1,1,B03,7,5,5,50,4,2,1,5,4,5,13,2,1,5,5,5,2,17,1,43,3,10,3,4,7,6,1,8,2,2,9,1,22,121.5183868,25.0602447
114,01,04,00,16,06松山區,松山區南京東路4段120巷與南京東路4段120巷29弄口,0,0,1,1,B01,7,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,9,1,44,3,10,7,1,7,5,1,4,9,1,80,1,22,121.5550674,25.0501725
114,01,04,00,49,04大安區,大安區仁愛路4段與安和路1段口,0,0,2,1,C03,7,5,5,50,4,2,1,5,4,5,13,1,1,9,4,5,1,13,1,24,2,8,3,4,7,9,1,10,1,11,16,1,22,121.5511804,25.0382426
114,01,04,01,37,09北投區,北投區東昇路與行義路口,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,3,1,5,5,5,2,18,1,20,2,9,5,1,7,9,1,10,1,12,118,1,21,121.5231488,25.1458835
114,01,04,02,00,03中山區,中山區民權東路1段與林森北路口,0,0,1,1,C03,8,5,7,50,4,1,1,5,4,5,13,2,1,5,2,5,2,17,1,33,3,10,5,1,7,9,1,10,1,11,99,1,21,121.5255944,25.0626277
114,01,04,03,17,04大安區,大安區仁愛路4段與敦化南路1段口,0,0,1,1,B01,7,6,5,50,14,9,1,5,4,5,13,2,1,8,3,5,1,13,2,55,3,10,7,1,7,12,1,4,1,1,16,1,26,121.5502357,25.038016
114,01,04,04,27,10文山區,文山區羅斯福路5段與汀州路4段口,0,0,1,1,B03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,4,5,1,16,2,45,3,10,7,1,7,6,1,8,1,5,9,1,21,121.5380394,25.008057
114,01,04,06,30,12內湖區,內湖區康寧路1段與星雲街口,0,0,2,1,C03,7,6,5,30,4,1,1,5,4,5,13,1,1,10,5,5,2,16,1,72,2,9,6,1,7,5,1,10,2,12,71,1,21,121.5942772,25.079383
114,01,04,07,03,08士林區,士林區承德路4段與大南路口,0,0,1,1,C03,7,7,5,50,4,1,1,5,4,5,13,1,1,1,4,1,2,17,2,37,2,8,6,1,7,7,1,10,1,13,99,1,21,121.5216403,25.08883336
114,01,04,07,22,06松山區,松山區民生東路4段與光復北路口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,1,1,9,4,4,2,17,2,46,3,10,7,1,7,5,1,8,2,2,71,1,21,121.5551983,25.0582799
114,01,04,07,56,02萬華區,萬華區西園路2段42號對面公車停靠站,0,0,1,1,A02,7,7,5,50,14,9,1,5,4,5,13,4,4,1,3,5,2,9,1,54,3,10,7,1,7,1,1,1,2,17,19,1,21,121.4977429,25.0325603
114,01,04,08,56,04大安區,大安區羅斯福路3段125號,0,0,1,1,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,3,4,5,2,17,2,18,2,8,5,1,7,9,1,10,9,17,116,1,22,121.5269416,25.0219008
114,01,04,09,03,03中山區,中山區北安路與大直街口,0,0,1,1,B03,8,6,5,50,5,2,1,5,4,5,13,2,1,3,4,5,2,12,1,56,3,10,7,1,7,7,1,8,1,2,100,1,21,121.5473989,25.07989744
114,01,04,10,10,04大安區,大安區和平東路3段3號,0,0,1,1,B01,7,5,5,50,14,9,1,5,4,5,13,2,1,1,3,5,2,16,2,57,3,10,7,1,7,5,1,4,1,5,8,1,21,121.5467127,25.0247437
114,01,04,10,40,10文山區,文山區道南橋河濱自行車道,0,0,2,1,F01,7,5,8,0,22,22,1,5,4,5,13,4,4,9,5,5,2,10,2,59,2,1,5,1,7,9,8,20,1,11,5,1,22,121.5719699,24.98615633
114,01,04,10,48,11南港區,南港區忠孝東路7段596巷口側附近,0,0,1,1,C03,7,6,5,50,3,1,1,5,4,5,13,2,1,1,3,5,2,12,1,47,2,7,6,4,7,6,1,10,1,12,98,1,22,121.6149128,25.0529337
114,01,04,11,20,04大安區,大安區和平東路1段與和平東路1段41巷口,0,0,2,1,C03,7,6,5,50,4,1,1,5,4,5,13,1,1,10,5,5,2,17,1,23,2,9,5,1,7,7,1,10,1,13,100,1,21,121.5240164,25.0270149
114,01,04,11,22,02萬華區,萬華區環河南路1段與內江街口,0,0,2,1,C03,8,7,5,50,3,2,1,5,4,5,13,1,1,2,2,5,2,17,2,23,2,7,5,1,7,5,1,10,1,12,44,1,21,121.5001807,25.042064
114,01,04,11,37,04大安區,大安區仁愛路4段91巷與敦化南路1段270巷口口,0,0,2,1,F01,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,12,2,43,2,8,4,1,7,6,8,20,1,11,9,1,21,121.5480591,25.038578
114,01,04,11,56,04大安區,大安區建國南路1段與濟南路3段口,0,0,1,1,B03,8,5,5,50,22,6,1,5,4,5,13,1,1,10,5,5,2,17,2,74,3,10,3,4,7,11,1,8,1,7,83,1,21,121.5379072,25.0402509
114,01,04,12,00,05中正區,中正區市民大道3段與金山北路口迴轉道,0,0,2,1,B01,8,7,5,50,3,1,1,5,4,5,13,4,4,1,3,5,2,16,1,37,3,10,7,1,7,5,1,8,2,5,72,1,26,121.5307311,25.0454654
114,01,04,12,39,07信義區,信義區虎林街121巷4號,0,0,1,1,C03,8,7,8,30,14,9,1,5,4,5,13,4,4,10,5,5,2,10,1,72,3,10,3,4,7,9,1,8,9,12,5,1,21,121.5771363,25.0402866
114,01,04,12,40,12內湖區,內湖區東湖路與東湖路7巷口,0,0,1,1,C03,7,7,5,50,3,2,1,5,4,5,13,4,4,5,5,5,2,17,2,48,2,8,5,1,7,9,1,10,1,11,16,1,21,121.6125364,25.06902831
114,01,04,13,14,04大安區,大安區基隆路2段與樂業街口口,0,0,1,1,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,16,2,56,2,8,5,1,7,5,1,10,1,14,44,1,21,121.5503249,25.0223799
114,01,04,13,20,04大安區,大安區通化街165巷與通化街39巷50弄口,0,0,1,1,C03,8,6,6,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,62,2,9,5,1,7,9,1,10,1,11,72,1,21,121.5547386,25.0282399
114,01,04,13,53,09北投區,北投區石牌路1段39巷與尊賢街302巷口,0,0,2,1,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,22,2,8,5,1,7,9,1,10,1,14,72,1,22,121.5085872,25.1181127
114,01,04,13,57,08士林區,士林區中山北路6段與無名巷口,0,0,1,1,B03,8,5,5,50,3,1,1,5,4,5,13,4,4,1,4,5,2,16,1,53,3,10,7,1,7,6,1,8,1,2,9,1,21,121.5248845,25.1045835
114,01,04,13,58,03中山區,中山區建國北路2段與民生東路2段口,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,2,52,3,10,3,4,7,6,1,8,1,5,9,1,22,121.5366358,25.0580255
114,01,04,14,09,06松山區,松山區復興北路與復興北路479巷口口,0,0,2,1,F01,8,7,5,50,14,9,1,5,4,5,13,4,4,1,4,4,2,17,1,41,2,9,5,1,7,7,8,20,2,12,5,1,21,121.5443587,25.0647193
114,01,04,14,14,07信義區,信義區嘉興街與嘉興街175巷口,0,0,1,1,B03,8,7,5,30,4,1,1,5,4,5,13,4,4,9,5,5,2,15,2,44,3,10,7,1,7,9,1,8,1,7,72,1,21,121.5571299,25.0277948
114,01,04,14,25,07信義區,信義區永吉路491巷9弄6號,0,0,1,1,B11,8,7,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,9,1,23,3,10,3,4,7,9,1,8,2,7,35,1,21,121.579347,25.0466143
114,01,04,14,26,06松山區,松山區敦化北路與敦化北路238巷口,0,0,1,1,B01,8,5,5,50,3,1,1,5,4,5,13,4,4,3,4,4,2,17,1,41,3,10,3,4,7,6,1,8,1,2,9,1,22,121.5496424,25.0598155
114,01,04,14,35,02萬華區,萬華區華江橋往新北市機慢車道0904461燈桿,0,0,2,1,C03,8,6,5,40,8,8,1,5,4,5,13,4,4,10,5,5,2,17,2,47,3,10,6,1,7,9,1,10,1,12,108,1,21,121.4924804,25.03717435
114,01,04,14,48,12內湖區,內湖區環山路3段與內湖路1段737巷口,0,0,1,1,C03,8,7,5,50,3,2,1,5,4,5,13,4,4,9,4,5,2,17,1,46,3,10,5,1,7,5,1,10,1,17,72,1,21,121.578811,25.0843933
114,01,04,14,59,12內湖區,內湖區新明路380巷與新明路口,0,0,1,1,C03,7,6,6,30,4,1,1,5,4,5,13,4,4,9,5,5,2,15,2,44,2,9,6,1,7,9,1,10,2,11,72,1,22,121.5804407,25.0547412
114,01,04,15,23,03中山區,中山區北安路811號,0,0,1,1,C03,7,6,5,40,14,9,1,5,4,5,13,4,4,8,3,5,1,17,1,44,2,7,5,1,7,8,1,10,2,11,100,1,21,121.5551404,25.08513716
114,01,04,15,26,04大安區,大安區信義路3段19號,0,0,1,1,B03,8,5,8,50,22,22,1,5,4,5,13,4,4,10,5,5,2,17,2,56,3,10,3,4,7,1,1,8,9,1,19,1,21,121.5335332,25.0337332
114,01,04,15,30,08士林區,士林區天母東路69巷與天母東路口,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,3,5,1,17,1,66,3,10,7,1,7,5,1,8,2,2,44,1,21,121.5346345,25.1181822
114,01,04,15,30,12內湖區,內湖區陽光街與陽光街321巷口口,0,0,2,1,C03,8,6,5,50,3,2,1,5,4,5,13,4,4,5,5,5,2,13,1,66,2,8,5,1,7,9,1,10,1,11,108,1,21,121.5788006,25.073632
114,01,04,15,46,01大同區,大同區環河北路1段與長安西路口,0,0,3,1,B03,7,6,5,50,14,9,1,5,4,5,13,4,4,8,3,5,1,12,1,37,2,2,3,4,7,7,1,8,1,4,100,1,21,121.5073755,25.0527575
114,01,04,15,49,11南港區,南港區舊莊街1段238號,0,0,1,1,B03,7,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,7,2,74,3,10,7,1,7,9,1,8,1,4,108,1,21,121.6230793,25.0378034
114,01,04,15,54,06松山區,松山區延壽街345號,0,0,1,1,B03,8,5,5,50,14,9,1,5,4,5,13,4,4,8,3,5,2,17,1,71,3,10,3,4,7,13,1,8,1,4,40,1,22,121.5594003,25.05654665
114,01,04,16,20,12內湖區,內湖區康樂街136巷18弄3號,0,0,2,1,C03,8,6,5,30,14,24,1,5,4,5,13,4,4,10,5,5,1,8,2,60,2,9,5,1,7,7,1,10,9,14,116,1,21,121.6184334,25.071538
114,01,04,16,28,08士林區,士林區承德路5段與士商路口,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,16,1,50,3,10,7,1,7,5,1,8,1,5,8,1,21,121.5140151,25.096029
114,01,04,16,30,05中正區,中正區仁愛路1段與中山南路口,0,0,2,1,C03,8,7,5,50,18,7,1,5,4,5,13,1,1,1,4,1,2,17,1,21,2,7,5,1,7,8,1,10,1,12,97,1,21,121.5175746,25.0392565
